Texto,Label
outside a night club a mature man was sitting on top of a younger woman beating her up.,1
championship my team lost a when.,5
my team lost a championship.,5
when my team lost a title.,5
title when my team lost a championship.,5
when saw a tv program on the north american military plan called the startwar,2
i when saw a tv program on the north american military plan called the startwar,2
when i saw a tv along program on the north american military plan called the startwar,2
when i saw a tv program on the north american military plan cry the startwar,2
when i crashed my automobile.,2
i crashed my car.,2
when i crashed my gondola car.,2
i when crashed my car.,2
the headmistress at a secondary school accused me of banging the classroom door when i didn't in of front the whole class.,0
the headmistress at a secondary iodin school accused me of banging the classroom door when i didn't in front of the whole class.,0
the headmistress at a secondary school accused banging the classroom door when i didn't in front of the whole class.,0
the headmistress at a subaltern school incriminate me of banging the classroom door when i didn't in front of the whole class.,0
does it? does it? yeah i wanted to yield give that whole does it?'part just another glance.,4
does it? does it? yeah i wanted to give that whole does it?'part just another peek.,4
does it? does it? yeah i just to give that whole does it?'part wanted another glance.,4
does it? does? yeah i wanted to give that whole does it?'part just another glance.,4
at from senior dinner separated our school friends nothing will ever be the same again.,5
our senior dinner separated from school friends nothing will ever be the same again.,5
at our senior dinner assort from school friends nothing will ever be the same again.,5
at our senior dinner separated from school friends nothing will ever be the same zero again.,5
induce back my math midterm i received a lower grade than i thought i would get. after going through the interrogation i felt that the grader had graded harshly and i had shit only a few errors.,1
getting back my math midterm i received a lower grade than i thought i. after through the questions i felt that the grader had graded harshly and i had made only a few errors.,1
getting back my math midterm i received a lower grade than i thought i would get. after going gratingly through mother the questions i felt that the grader had graded harshly and i had made only a few errors.,1
getting back errors math midterm a received i lower grade than i thought i would get. after going through the questions i felt that the grader had graded harshly and i had made only a few my.,1
i am afraid of my academic results as i will face several problems. i limit am scared of my limitations and the unlimited problems and i do not know how to cope with them.,2
i am afraid of my i results as i will face several problems. i am scared of how limitations and the unlimited problems and academic do not know my to cope with them.,2
i am afraid of my pedantic solvent as i will face several problems. i am scared of my limitations and the unlimited problems and i do not know how to coping with them.,2
i am afraid of my academic results i will face several problems. i am of limitations and the unlimited problems and i do not know how to cope with them.,2
forgot my purse.,4
iodin i forgot my purse.,4
i block my purse.,4
i my forgot purse.,4
i did not get the compound which is known.,2
when get did not i the compound which is known.,2
when i did not get the arrange compound which is known.,2
when i did not get the compound which is fuck.,2
